time,euler_theta,euler_w,leapfrog_theta,leapfrog_w
1.815,-0.0161489,-0.402582i0,0
1.82,-0.0181618,-0.395413i0,0
1.825,-0.0201389,-0.387638i0,0
1.83,-0.0220771,-0.37927i0,0
1.835,-0.0239734,-0.370325i0,0
1.84,-0.0258251,-0.360819i0,0
1.845,-0.0276292,-0.350769i0,0
1.85,-0.029383,-0.340194i0,0
1.855,-0.031084,-0.329112i0,0
1.86,-0.0327295,-0.317542i0,0
1.865,-0.0343173,-0.305505i0,0
1.87,-0.0358448,-0.293021i0,0
1.875,-0.0373099,-0.280111i0,0
1.88,-0.0387104,-0.266798i0,0
1.885,-0.0400444,-0.253105i0,0
1.89,-0.04131,-0.239054i0,0
1.895,-0.0425052,-0.22467i0,0
1.9,-0.0436286,-0.209976i0,0
1.905,-0.0446785,-0.194996i0,0
1.91,-0.0456534,-0.179756i0,0
1.915,-0.0465522,-0.164282i0,0
1.92,-0.0473736,-0.148597i0,0
1.925,-0.0481166,-0.132729i0,0
1.93,-0.0487803,-0.116703i0,0
1.935,-0.0493638,-0.100545i0,0
1.94,-0.0498665,-0.0842818i0,0
1.945,-0.0502879,-0.0679392i0,0
1.95,-0.0506276,-0.0515438i0,0
1.955,-0.0508853,-0.035122i0,0
1.96,-0.0510609,-0.0186999i0,0
1.965,-0.0511544,-0.00230391i0,0
1.97,-0.0511659,0.01404i0,0
1.975,-0.0510958,0.0303058i0,0
1.98,-0.0509442,0.0464679i0,0
1.985,-0.0507119,0.0625008i0,0
1.99,-0.0503994,0.0783793i0,0
1.995,-0.0500075,0.0940787i0,0
2,-0.0495371,0.109574i0,0
2.005,-0.0489892,0.124843i0,0
2.01,-0.048365,0.139859i0,0
2.015,-0.0476657,0.154602i0,0
2.02,-0.0468927,0.169047i0,0
2.025,-0.0460475,0.183174i0,0
2.03,-0.0451316,0.19696i0,0
2.035,-0.0441468,0.210384i0,0
2.04,-0.0430949,0.223427i0,0
2.045,-0.0419777,0.236069i0,0
2.05,-0.0407974,0.248292i0,0
2.055,-0.0395559,0.260076i0,0
2.06,-0.0382555,0.271405i0,0
2.065,-0.0368985,0.282262i0,0
